org/joda/time/Partial.java#224#class org.eclipse.jdt.core.dom.ThrowStatement
org/joda/time/chrono/GJChronology.java#654#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#657#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#658#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/GJChronology.java#659#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#660#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/GJChronology.java#661#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#664#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#665#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/GJChronology.java#480#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/GJChronology.java#481#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/GJChronology.java#482#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/GJChronology.java#483#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#485#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#486#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#487#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#489#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/GJChronology.java#206#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#493#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/GJChronology.java#498#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#792#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/GJChronology.java#504#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#510#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/GJChronology.java#207#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicYearDateTimeField.java#134#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/GJChronology.java#106#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/chrono/GJChronology.java#109#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/chrono/GJChronology.java#963#class org.eclipse.jdt.core.dom.ConstructorInvocation
org/joda/time/chrono/GJChronology.java#964#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/GJChronology.java#974#class org.eclipse.jdt.core.dom.ConstructorInvocation
org/joda/time/chrono/GJChronology.java#975#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/GJChronology.java#985#class org.eclipse.jdt.core.dom.ConstructorInvocation
org/joda/time/chrono/GJChronology.java#986#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#987#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/GJChronology.java#997#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/GJChronology.java#998#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/GJChronology.java#999#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/GJChronology.java#1000#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#1002#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJChronology.java#1003#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/GJChronology.java#84#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/GJChronology.java#218#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#76#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#73#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/JulianChronology.java#253#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/JulianChronology.java#261#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#182#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/JulianChronology.java#224#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#238#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/BaseDateTimeField.java#888#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/BaseDateTimeField.java#890#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/BaseDateTimeField.java#886#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/field/BaseDateTimeField.java#887#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/JulianChronology.java#211#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/JulianChronology.java#233#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/JulianChronology.java#237#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/JulianChronology.java#219#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/JulianChronology.java#221#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicChronology.java#548#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/SkipDateTimeField.java#84#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/SkipDateTimeField.java#81#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/SkipDateTimeField.java#80#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicChronology.java#504#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicChronology.java#545#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#547#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DateTimeUtils.java#304#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#135#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#141#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#145#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#146#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#147#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#155#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#156#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#163#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#169#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#174#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#180#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DateTimeUtils.java#301#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#190#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#192#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#201#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#205#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#129#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#134#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/field/DelegatedDateTimeField.java#110#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeZone.java#1054#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DateTimeZone.java#1051#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#236#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#237#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#235#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#240#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicWeekOfWeekyearDateTimeField.java#66#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicChronology.java#337#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicChronology.java#335#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicChronology.java#336#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicChronology.java#185#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/PreciseDurationDateTimeField.java#97#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/PreciseDurationDateTimeField.java#96#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/JulianChronology.java#50#unknown
org/joda/time/field/PreciseDurationDateTimeField.java#164#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#61#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicChronology.java#562#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicChronology.java#502#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicChronology.java#503#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicChronology.java#501#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicChronology.java#425#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJDayOfWeekDateTimeField.java#113#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicChronology.java#432#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJDayOfWeekDateTimeField.java#104#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicChronology.java#352#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicChronology.java#428#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#430#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicChronology.java#422#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicChronology.java#516#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicChronology.java#153#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicChronology.java#157#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#159#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeZone.java#980#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicChronology.java#529#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicChronology.java#532#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicChronology.java#524#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicChronology.java#525#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicChronology.java#528#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/field/PreciseDateTimeField.java#83#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicChronology.java#348#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicChronology.java#350#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/BasicChronology.java#347#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/CopticChronology.java#138#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/CopticChronology.java#140#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/CopticChronology.java#141#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/CopticChronology.java#144#class org.eclipse.jdt.core.dom.SynchronizedStatement
org/joda/time/chrono/CopticChronology.java#162#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/CopticChronology.java#63#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/chrono/CopticChronology.java#149#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/CopticChronology.java#151#class org.eclipse.jdt.core.dom.SynchronizedStatement
org/joda/time/chrono/CopticChronology.java#152#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/CopticChronology.java#72#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/chrono/CopticChronology.java#209#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/CopticChronology.java#211#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/CopticChronology.java#214#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/CopticChronology.java#223#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/CopticChronology.java#228#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/CopticChronology.java#233#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/CopticChronology.java#238#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/CopticChronology.java#248#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/CopticChronology.java#249#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/CopticChronology.java#252#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/CopticChronology.java#253#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/CopticChronology.java#255#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/CopticChronology.java#256#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/CopticChronology.java#257#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/CopticChronology.java#259#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/CopticChronology.java#51#unknown
org/joda/time/chrono/CopticChronology.java#78#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/CopticChronology.java#79#unknown
org/joda/time/chrono/CopticChronology.java#161#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/CopticChronology.java#108#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/CopticChronology.java#119#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/CopticChronology.java#123#class org.eclipse.jdt.core.dom.SynchronizedStatement
org/joda/time/chrono/CopticChronology.java#124#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/CopticChronology.java#125#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/CopticChronology.java#126#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/CopticChronology.java#127#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/CopticChronology.java#130#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/CopticChronology.java#134#class org.eclipse.jdt.core.dom.TryStatement
org/joda/time/chrono/CopticChronology.java#135#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/CopticChronology.java#136#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/BaseDateTimeField.java#792#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicFixedMonthChronology.java#117#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicFixedMonthChronology.java#143#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicFixedMonthChronology.java#148#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicFixedMonthChronology.java#158#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicFixedMonthChronology.java#59#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/BasicFixedMonthChronology.java#60#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/BasicFixedMonthChronology.java#101#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeZone.java#977#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/DateTimeZone.java#978#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/DateTimeZone.java#979#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DateTimeZone.java#976#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/Instant.java#119#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/Instant.java#120#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/Instant.java#118#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/GregorianChronology.java#171#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/ZonedChronology.java#422#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/ZonedChronology.java#421#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/Instant.java#256#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/DecoratedDurationField.java#101#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/base/BaseLocal.java#49#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/base/BaseLocal.java#48#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/JulianChronology.java#162#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/JulianChronology.java#163#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/JulianChronology.java#241#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/JulianChronology.java#245#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/JulianChronology.java#249#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/JulianChronology.java#114#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/JulianChronology.java#257#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/JulianChronology.java#125#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/JulianChronology.java#265#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/JulianChronology.java#266#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/JulianChronology.java#268#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/JulianChronology.java#269#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/JulianChronology.java#271#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/JulianChronology.java#129#class org.eclipse.jdt.core.dom.SynchronizedStatement
org/joda/time/chrono/JulianChronology.java#130#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/JulianChronology.java#131#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/JulianChronology.java#132#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/JulianChronology.java#133#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/JulianChronology.java#136#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/JulianChronology.java#140#class org.eclipse.jdt.core.dom.TryStatement
org/joda/time/chrono/JulianChronology.java#141#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/JulianChronology.java#142#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/JulianChronology.java#143#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/JulianChronology.java#149#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/JulianChronology.java#151#class org.eclipse.jdt.core.dom.SynchronizedStatement
org/joda/time/chrono/JulianChronology.java#152#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/JulianChronology.java#71#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/chrono/JulianChronology.java#74#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/JulianChronology.java#75#unknown
org/joda/time/tz/DateTimeZoneBuilder.java#1538#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1539#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1577#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#480#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeFieldType.java#482#class org.eclipse.jdt.core.dom.SwitchStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1543#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/PreciseDurationDateTimeField.java#93#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/tz/DateTimeZoneBuilder.java#1579#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DateTimeZone.java#949#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/DateTimeZone.java#950#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/DateTimeZone.java#952#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DateTimeZone.java#955#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicSingleEraDateTimeField.java#53#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/BasicSingleEraDateTimeField.java#106#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicSingleEraDateTimeField.java#111#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/BasicSingleEraDateTimeField.java#51#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/BasicSingleEraDateTimeField.java#52#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#248#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#249#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#250#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#251#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#252#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#253#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/LimitChronology.java#256#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/LimitChronology.java#257#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/LimitChronology.java#259#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/LimitChronology.java#260#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/LimitChronology.java#262#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/LimitChronology.java#263#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#264#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/LimitChronology.java#268#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/LimitChronology.java#271#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/LimitChronology.java#274#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/LimitChronology.java#279#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#280#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/LimitChronology.java#393#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/DateTime.java#527#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/LimitChronology.java#391#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/LimitChronology.java#392#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/LimitChronology.java#99#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/LimitChronology.java#454#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/LimitChronology.java#455#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/LimitChronology.java#456#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#457#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#458#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#459#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/LimitChronology.java#101#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#102#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#103#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/LimitChronology.java#67#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/LimitChronology.java#71#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#72#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#74#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/LimitChronology.java#81#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/LimitChronology.java#209#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/LimitChronology.java#213#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#214#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#215#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#216#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#217#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#218#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#219#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#221#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#222#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#223#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#224#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#225#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#229#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#230#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#231#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/LimitChronology.java#232#class org.eclipse.jdt.core.dom.ExpressionStatement
