org/joda/time/Partial.java#219#class org.eclipse.jdt.core.dom.ThrowStatement
org/joda/time/chrono/BasicGJChronology.java#45#class org.eclipse.jdt.core.dom.FieldDeclaration
org/joda/time/chrono/BasicGJChronology.java#53#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicGJChronology.java#54#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicGJChronology.java#56#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/BasicGJChronology.java#57#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/chrono/AssembledChronology.java#321#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#372#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeZone.java#148#class org.eclipse.jdt.core.dom.TryStatement
org/joda/time/DateTimeZone.java#136#class org.eclipse.jdt.core.dom.SynchronizedStatement
org/joda/time/DateTimeZone.java#137#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeZone.java#138#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DateTimeZone.java#139#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/DateTimeZone.java#142#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/DateTimeZone.java#143#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DateTimeZone.java#144#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeZone.java#134#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/DateTimeZone.java#149#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DateTimeZone.java#154#class org.eclipse.jdt.core.dom.TryStatement
org/joda/time/DateTimeZone.java#155#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/DateTimeZone.java#158#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/DateTimeZone.java#160#class org.eclipse.jdt.core.dom.SynchronizedStatement
org/joda/time/DateTimeZone.java#162#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeZone.java#135#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#476#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#478#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#485#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#486#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#488#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#489#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#491#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#492#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#494#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#495#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#497#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#498#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#500#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#501#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#503#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#504#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#506#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#507#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#509#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#510#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#512#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#513#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#515#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#516#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#518#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#519#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#521#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#522#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#524#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#525#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#527#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#528#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#530#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#531#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#533#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#534#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#536#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#537#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#539#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#540#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#542#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#543#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#545#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#546#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#548#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#549#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#551#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#552#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#555#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/AssembledChronology.java#558#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#562#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#176#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#180#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#184#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#188#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#192#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#196#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#200#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#204#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#208#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#212#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#216#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#220#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#224#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#228#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#232#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#236#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#240#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#244#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#248#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#252#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#256#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#260#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#264#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#272#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#276#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#280#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#284#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#292#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/UnsupportedDurationField.java#92#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#156#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#160#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#164#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#168#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#172#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#445#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#446#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#448#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#449#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#451#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#452#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#454#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#455#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#457#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#458#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#460#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#461#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#463#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#464#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#466#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#467#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#469#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#470#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#472#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#473#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#475#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/UnsupportedDurationField.java#53#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#268#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#300#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#309#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#318#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#336#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#345#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#354#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/DateTimeFieldType.java#363#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#331#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicMonthOfYearDateTimeField.java#52#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/BasicMonthOfYearDateTimeField.java#53#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicMonthOfYearDateTimeField.java#54#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicMonthOfYearDateTimeField.java#55#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicMonthOfYearDateTimeField.java#56#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/AssembledChronology.java#332#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#333#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#334#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/ZeroIsMaxDateTimeField.java#46#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/field/ZeroIsMaxDateTimeField.java#47#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/ZeroIsMaxDateTimeField.java#50#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/AssembledChronology.java#335#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicChronology.java#759#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/BasicChronology.java#760#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/BasicYearDateTimeField.java#46#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/BasicYearDateTimeField.java#47#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicYearDateTimeField.java#48#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/ImpreciseDateTimeField.java#56#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/field/ImpreciseDateTimeField.java#57#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/ImpreciseDateTimeField.java#58#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicYearDateTimeField.java#120#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/GJYearOfEraDateTimeField.java#42#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/GJYearOfEraDateTimeField.java#43#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJYearOfEraDateTimeField.java#44#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/GJYearOfEraDateTimeField.java#48#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/GJYearOfEraDateTimeField.java#100#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/GJYearOfEraDateTimeField.java#104#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/OffsetDateTimeField.java#47#class org.eclipse.jdt.core.dom.ConstructorInvocation
org/joda/time/field/OffsetDateTimeField.java#48#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/OffsetDateTimeField.java#59#class org.eclipse.jdt.core.dom.ConstructorInvocation
org/joda/time/field/OffsetDateTimeField.java#60#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/OffsetDateTimeField.java#74#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/field/OffsetDateTimeField.java#76#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/OffsetDateTimeField.java#80#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/OffsetDateTimeField.java#82#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/OffsetDateTimeField.java#83#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/OffsetDateTimeField.java#87#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/OffsetDateTimeField.java#88#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/OffsetDateTimeField.java#92#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/ImpreciseDateTimeField.java#59#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/OffsetDateTimeField.java#175#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/OffsetDateTimeField.java#184#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/DividedDateTimeField.java#58#class org.eclipse.jdt.core.dom.ConstructorInvocation
org/joda/time/field/DividedDateTimeField.java#59#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/DividedDateTimeField.java#72#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/field/DividedDateTimeField.java#73#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/DividedDateTimeField.java#76#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/field/DividedDateTimeField.java#77#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/DividedDateTimeField.java#80#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/DividedDateTimeField.java#83#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/DividedDateTimeField.java#84#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/DividedDateTimeField.java#85#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/field/DividedDateTimeField.java#86#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/field/DividedDateTimeField.java#87#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/field/DividedDateTimeField.java#88#class org.eclipse.jdt.core.dom.VariableDeclarationStatement
org/joda/time/field/DividedDateTimeField.java#89#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/DividedDateTimeField.java#90#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/DividedDateTimeField.java#91#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/ImpreciseDateTimeField.java#138#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/ImpreciseDateTimeField.java#152#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/ImpreciseDateTimeField.java#153#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/field/DividedDateTimeField.java#211#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/RemainderDateTimeField.java#82#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/field/RemainderDateTimeField.java#83#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/RemainderDateTimeField.java#86#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/RemainderDateTimeField.java#87#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/RemainderDateTimeField.java#88#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/RemainderDateTimeField.java#89#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/RemainderDateTimeField.java#98#class org.eclipse.jdt.core.dom.ConstructorInvocation
org/joda/time/field/RemainderDateTimeField.java#99#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/RemainderDateTimeField.java#109#class org.eclipse.jdt.core.dom.ConstructorInvocation
org/joda/time/field/RemainderDateTimeField.java#110#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/RemainderDateTimeField.java#122#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/field/RemainderDateTimeField.java#123#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/RemainderDateTimeField.java#124#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/RemainderDateTimeField.java#125#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/RemainderDateTimeField.java#126#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/ImpreciseDateTimeField.java#154#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/AssembledChronology.java#336#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/RemainderDateTimeField.java#189#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/RemainderDateTimeField.java#199#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/GJEraDateTimeField.java#47#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/GJEraDateTimeField.java#48#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJEraDateTimeField.java#49#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/AssembledChronology.java#337#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#338#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#343#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#344#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicDayOfYearDateTimeField.java#42#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/BasicDayOfYearDateTimeField.java#43#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicDayOfYearDateTimeField.java#44#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/AssembledChronology.java#345#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJMonthOfYearDateTimeField.java#38#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/GJMonthOfYearDateTimeField.java#39#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/BasicWeekyearDateTimeField.java#45#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/BasicWeekyearDateTimeField.java#46#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicWeekyearDateTimeField.java#47#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/AssembledChronology.java#346#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#347#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#436#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/AssembledChronology.java#437#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/AssembledChronology.java#348#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#349#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#350#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#351#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#352#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#353#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#354#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/DecoratedDateTimeField.java#55#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/field/DecoratedDateTimeField.java#56#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/DecoratedDateTimeField.java#59#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/field/DecoratedDateTimeField.java#62#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/field/DecoratedDateTimeField.java#63#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/field/DecoratedDateTimeField.java#71#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/DecoratedDateTimeField.java#87#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/field/DecoratedDateTimeField.java#91#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/GJDayOfWeekDateTimeField.java#46#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/GJDayOfWeekDateTimeField.java#47#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/GJDayOfWeekDateTimeField.java#48#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/AssembledChronology.java#355#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#356#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#357#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#358#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#359#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#360#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#361#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#362#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#363#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#364#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#365#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#369#class org.eclipse.jdt.core.dom.IfStatement
org/joda/time/chrono/AssembledChronology.java#370#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#100#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#385#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#386#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/AssembledChronology.java#101#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#102#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/AssembledChronology.java#288#class org.eclipse.jdt.core.dom.ReturnStatement
org/joda/time/chrono/AssembledChronology.java#103#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/BasicWeekOfWeekyearDateTimeField.java#43#class org.eclipse.jdt.core.dom.SuperConstructorInvocation
org/joda/time/chrono/BasicWeekOfWeekyearDateTimeField.java#44#class org.eclipse.jdt.core.dom.ExpressionStatement
org/joda/time/chrono/BasicWeekOfWeekyearDateTimeField.java#45#class org.eclipse.jdt.core.dom.MethodDeclaration
org/joda/time/chrono/AssembledChronology.java#308#class org.eclipse.jdt.core.dom.ReturnStatement
